"Latest: Time (s)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)","Latest: Force (N)"
308.8,36.9194305662,36.8934291486,40.2145289327,-0.0201466682483
308.9,36.894958467,36.8934291486,40.2145289327,-0.00684986720444
309,36.894958467,36.8934291486,40.2414711035,-0.00684986720444
309.1,36.9194305662,36.8934291486,40.2145289327,-0.0201466682483
309.2,36.9194305662,36.8934291486,40.2145289327,-0.0201466682483
309.3,36.9194305662,36.8934291486,40.2414711035,-0.0201466682483
309.4,36.9454383796,36.8934291486,40.2145289327,-0.00684986720444
309.5,36.9194305662,36.8934291486,40.2145289327,-0.00684986720444
309.6,36.9194305662,36.8934291486,40.2414711035,-0.0136997344089
309.7,36.9454383796,36.8934291486,40.2145289327,-0.00684986720444
309.8,36.9194305662,36.8934291486,40.2145289327,-0.0201466682483
309.9,36.9454383796,36.9194305662,40.2414711035,-0.0136997344089
310,36.9194305662,36.9194305662,40.2414711035,-0.00684986720444
310.1,36.9194305662,36.9194305662,40.2145289327,-0.0136997344089
310.2,36.9194305662,36.8934291486,40.2145289327,-0.0201466682483
310.3,36.9454383796,36.9194305662,40.2414711035,-0.0136997344089
310.4,36.9454383796,36.9194305662,40.2145289327,-0.0136997344089
310.5,36.9454383796,36.8934291486,40.2145289327,-0.0136997344089
310.6,36.9454383796,36.9194305662,40.2414711035,-0.0201466682483
310.7,36.9454383796,36.9194305662,40.2145289327,-0.0136997344089
310.8,36.9454383796,36.8934291486,40.2145289327,-0.00684986720444
310.9,36.9454383796,36.9194305662,40.2145289327,-0.000402933364967
311,36.9454383796,36.9194305662,40.2145289327,-0.0201466682483
311.1,36.9454383796,36.9194305662,40.2145289327,-0.00684986720444
311.2,36.9699221792,36.8934291486,40.2145289327,-0.00684986720444
311.3,36.9699221792,36.9194305662,40.2145289327,-0.0201466682483
311.4,36.9699221792,36.9194305662,40.2145289327,-0.00684986720444
311.5,36.9699221792,36.9194305662,40.2414711035,-0.00684986720444
311.6,36.9699221792,36.9194305662,40.2145289327,-0.0136997344089
311.7,36.9699221792,36.9194305662,40.2145289327,-0.00684986720444
311.8,36.995942456,36.9194305662,40.2145289327,-0.0136997344089
311.9,36.995942456,36.9194305662,40.2145289327,-0.0201466682483
312,36.995942456,36.9194305662,40.2145289327,-0.00684986720444
312.1,36.995942456,36.9194305662,40.2145289327,-0.0201466682483
312.2,36.995942456,36.9439083309,40.1891794924,-0.0201466682483
312.3,36.995942456,36.9194305662,40.2145289327,-0.0136997344089
312.4,36.995942456,36.9194305662,40.2145289327,-0.0201466682483
312.5,37.0204380156,36.9439083309,40.2145289327,-0.0201466682483
312.6,37.0204380156,36.9194305662,40.2145289327,-0.0265936020878
312.7,37.0204380156,36.9194305662,40.2145289327,-0.0136997344089
312.8,37.0204380156,36.9439083309,40.1891794924,-0.0201466682483
312.9,37.0204380156,36.9439083309,40.2145289327,-0.0265936020878
313,37.0204380156,36.9439083309,40.1891794924,-0.000402933364967
313.1,37.0204380156,36.9439083309,40.1891794924,-0.0136997344089
313.2,37.0204380156,36.9439083309,40.1891794924,-0.0201466682483
313.3,37.0204380156,36.9439083309,40.2145289327,-0.0136997344089
313.4,37.0464708188,36.9699221792,40.1891794924,-0.00684986720444
313.5,37.0204380156,36.9439083309,40.1891794924,-0.0201466682483
313.6,37.0204380156,36.9439083309,40.2145289327,-0.0265936020878
313.7,37.0204380156,36.9699221792,40.2145289327,-0.0201466682483
313.8,37.0464708188,36.9699221792,40.1891794924,-0.00684986720444
313.9,37.0464708188,36.9439083309,40.1891794924,-0.0334434692923
314,37.0204380156,36.9699221792,40.1891794924,-0.0136997344089
314.1,37.0204380156,36.9944116732,40.2145289327,-0.0136997344089
314.2,37.0204380156,36.9944116732,40.2145289327,-0.0136997344089
314.3,37.0464708188,36.9699221792,40.1891794924,-0.00684986720444
314.4,37.0204380156,36.9944116732,40.1891794924,-0.00684986720444
314.5,37.0204380156,36.9944116732,40.2145289327,-0.0201466682483
314.6,37.0464708188,36.9944116732,40.1891794924,-0.0201466682483
314.7,37.0464708188,36.9944116732,40.1891794924,-0.00684986720444
314.8,37.0464708188,36.9944116732,40.1891794924,-0.0201466682483
314.9,37.0464708188,36.9944116732,40.2145289327,-0.0136997344089
315,37.0464708188,37.0189068756,40.2145289327,-0.0201466682483
315.1,37.0464708188,36.9944116732,40.1891794924,-0.0201466682483
315.2,37.0709781978,36.9944116732,40.1891794924,-0.00684986720444
315.3,37.0464708188,36.9944116732,40.2145289327,-0.0201466682483
315.4,37.0709781978,37.0189068756,40.2145289327,-0.00684986720444
315.5,37.0709781978,37.0189068756,40.2145289327,-0.0136997344089
315.6,37.0709781978,37.0189068756,40.2145289327,-0.0201466682483
315.7,37.0709781978,36.9944116732,40.2145289327,-0.0201466682483
315.8,37.0954913289,37.0189068756,40.2145289327,-0.0201466682483
315.9,37.0954913289,37.0189068756,40.2145289327,-0.0136997344089
316,37.0954913289,37.0189068756,40.2145289327,-0.00684986720444
316.1,37.0954913289,36.9944116732,40.2145289327,-0.0201466682483
316.2,37.0954913289,37.0189068756,40.2145289327,-0.00684986720444
316.3,37.0954913289,37.0189068756,40.2145289327,-0.0201466682483
316.4,37.0954913289,37.0189068756,40.2145289327,-0.0136997344089
316.5,37.1215428489,37.0189068756,40.2145289327,-0.0136997344089
316.6,37.1215428489,37.0189068756,40.2145289327,-0.0201466682483
316.7,37.1215428489,36.9944116732,40.2145289327,-0.0201466682483
316.8,37.146067888,37.0189068756,40.2145289327,-0.0201466682483
316.9,37.146067888,37.0189068756,40.2145289327,-0.0201466682483
317,37.146067888,37.0189068756,40.2145289327,-0.0265936020878
317.1,37.146067888,37.0189068756,40.2145289327,-0.00684986720444
317.2,37.146067888,37.0189068756,40.2145289327,-0.0201466682483
317.3,37.146067888,37.0189068756,40.2145289327,-0.0201466682483
317.4,37.1721320921,37.0189068756,40.2145289327,-0.00684986720444
317.5,37.1721320921,37.0189068756,40.2145289327,-0.0201466682483
317.6,37.1721320921,37.0189068756,40.2145289327,-0.0201466682483
317.7,37.196669099,37.0189068756,40.2145289327,-0.0201466682483
317.8,37.196669099,37.0189068756,40.2145289327,-0.0201466682483
317.9,37.196669099,37.0189068756,40.2145289327,-0.0201466682483
318,37.196669099,37.0189068756,40.2145289327,-0.0201466682483
318.1,37.2227460508,37.0189068756,40.2414711035,-0.0201466682483
318.2,37.196669099,37.0189068756,40.2145289327,-0.0201466682483
318.3,37.2227460508,37.0189068756,40.2145289327,-0.0201466682483
318.4,37.2227460508,37.0449392983,40.2145289327,-0.0136997344089
318.5,37.2227460508,37.0449392983,40.2145289327,-0.0201466682483
318.6,37.2227460508,37.0449392983,40.2414711035,-0.0201466682483
318.7,37.2227460508,37.0694463182,40.2414711035,-0.0201466682483
318.8,37.2733848488,37.0694463182,40.2145289327,-0.0201466682483
318.9,37.2472950856,37.0449392983,40.2414711035,-0.0201466682483
319,37.2227460508,37.0449392983,40.2414711035,-0.0136997344089
319.1,37.2472950856,37.0449392983,40.2414711035,-0.0201466682483
319.2,37.2472950856,37.0694463182,40.2145289327,-0.0201466682483
319.3,37.2472950856,37.0449392983,40.2414711035,-0.0201466682483
319.4,37.2472950856,37.0449392983,40.2414711035,-0.0201466682483
319.5,37.2472950856,37.0694463182,40.2414711035,-0.0201466682483
319.6,37.2472950856,37.0694463182,40.2414711035,-0.0136997344089
319.7,37.2472950856,37.0694463182,40.2414711035,-0.0201466682483
319.8,37.2472950856,37.0449392983,40.2414711035,-0.0201466682483
319.9,37.2227460508,37.0694463182,40.2414711035,-0.0201466682483
320,37.2472950856,37.0694463182,40.2414711035,-0.0201466682483
320.1,37.2472950856,37.0694463182,40.2414711035,-0.0201466682483
320.2,37.2472950856,37.0694463182,40.2414711035,-0.0201466682483
320.3,37.2227460508,37.0694463182,40.2414711035,-0.0265936020878
320.4,37.2472950856,37.0694463182,40.2414711035,-0.00684986720444
320.5,37.2227460508,37.0694463182,40.2414711035,-0.0201466682483
320.6,37.2227460508,37.0694463182,40.2414711035,-0.0265936020878
320.7,37.2227460508,37.0694463182,40.2414711035,-0.0201466682483
320.8,37.2227460508,37.0694463182,40.2414711035,-0.0136997344089
320.9,37.2227460508,37.0694463182,40.2414711035,-0.0201466682483
321,37.2227460508,37.0694463182,40.2414711035,-0.0201466682483
321.1,37.2227460508,37.0694463182,40.2414711035,-0.00684986720444
321.2,37.2227460508,37.0694463182,40.2145289327,-0.00684986720444
321.3,37.2227460508,37.0449392983,40.2414711035,-0.0201466682483
321.4,37.196669099,37.0694463182,40.2414711035,-0.0201466682483
321.5,37.2227460508,37.0694463182,40.2414711035,-0.0201466682483
321.6,37.2227460508,37.0449392983,40.2414711035,-0.0201466682483
321.7,37.2227460508,37.0449392983,40.2414711035,-0.0201466682483
321.8,37.196669099,37.0449392983,40.2414711035,-0.0201466682483
321.9,37.2227460508,37.0694463182,40.2414711035,-0.0265936020878
322,37.2227460508,37.0694463182,40.2414711035,-0.00684986720444
322.1,37.196669099,37.0694463182,40.2414711035,-0.0201466682483
322.2,37.196669099,37.0694463182,40.2414711035,-0.0201466682483
322.3,37.196669099,37.0694463182,40.2414711035,-0.0201466682483
322.4,37.196669099,37.0449392983,40.2414711035,-0.0201466682483
322.5,37.196669099,37.0449392983,40.2414711035,-0.0201466682483
322.6,37.196669099,37.0694463182,40.2414711035,-0.0136997344089
322.7,37.196669099,37.0189068756,40.2145289327,-0.0201466682483
322.8,37.196669099,37.0449392983,40.2414711035,-0.0201466682483
322.9,37.196669099,37.0694463182,40.2414711035,-0.0201466682483
323,37.196669099,37.0694463182,40.2414711035,-0.00684986720444
323.1,37.196669099,37.0694463182,40.2145289327,-0.0265936020878
323.2,37.196669099,37.0449392983,40.2414711035,-0.0201466682483
323.3,37.1721320921,37.0694463182,40.2414711035,-0.0201466682483
323.4,37.1721320921,37.0449392983,40.2414711035,-0.0265936020878
323.5,37.1721320921,37.0694463182,40.2414711035,-0.0201466682483
323.6,37.1721320921,37.0694463182,40.2414711035,-0.0201466682483
323.7,37.1721320921,37.0694463182,40.2145289327,-0.0265936020878
323.8,37.1721320921,37.0449392983,40.2414711035,-0.0201466682483
323.9,37.1721320921,37.0694463182,40.2145289327,-0.0136997344089
324,37.1721320921,37.0694463182,40.2145289327,-0.00684986720444
324.1,37.1721320921,37.0694463182,40.2145289327,-0.0201466682483
324.2,37.1721320921,37.0694463182,40.2145289327,-0.0136997344089
324.3,37.1721320921,37.0449392983,40.2145289327,-0.0201466682483
324.4,37.1721320921,37.0449392983,40.2414711035,-0.0201466682483
324.5,37.146067888,37.0694463182,40.2414711035,-0.0201466682483
324.6,37.1721320921,37.0694463182,40.2414711035,-0.0136997344089
324.7,37.1721320921,37.0694463182,40.2145289327,-0.0201466682483
324.8,37.146067888,37.0694463182,40.2145289327,-0.0201466682483
324.9,37.1721320921,37.0449392983,40.2145289327,-0.0201466682483
325,37.146067888,37.0694463182,40.2414711035,-0.0136997344089
325.1,37.146067888,37.0694463182,40.2414711035,-0.0398904031317
325.2,37.146067888,37.0694463182,40.2145289327,-0.0201466682483
325.3,37.146067888,37.0449392983,40.2145289327,-0.00684986720444
325.4,37.146067888,37.0694463182,40.2145289327,-0.00684986720444
325.5,37.146067888,37.0694463182,40.2145289327,-0.0201466682483
325.6,37.146067888,37.0694463182,40.2145289327,-0.0201466682483
325.7,37.146067888,37.0694463182,40.2145289327,-0.0265936020878
325.8,37.146067888,37.0694463182,40.2145289327,-0.0201466682483
325.9,37.146067888,37.0694463182,40.2145289327,-0.0136997344089
326,37.146067888,37.0954913289,40.2145289327,-0.0201466682483
326.1,37.146067888,37.0954913289,40.2145289327,-0.0201466682483
326.2,37.146067888,37.0954913289,40.2145289327,-0.0201466682483
326.3,37.146067888,37.0954913289,40.2145289327,-0.0201466682483
326.4,37.146067888,37.0954913289,40.2145289327,-0.00684986720444
326.5,37.1721320921,37.0954913289,40.2145289327,-0.0201466682483
326.6,37.1721320921,37.0954913289,40.2145289327,-0.0201466682483
326.7,37.1721320921,37.0954913289,40.2145289327,-0.0201466682483
326.8,37.1721320921,37.1200102261,40.2145289327,-0.0201466682483
326.9,37.1721320921,37.1200102261,40.2145289327,-0.0201466682483
327,37.1721320921,37.1200102261,40.2145289327,-0.0136997344089
327.1,37.196669099,37.1200102261,40.2145289327,-0.0201466682483
327.2,37.1721320921,37.1200102261,40.2145289327,-0.0201466682483
327.3,37.196669099,37.1200102261,40.2145289327,-0.0201466682483
327.4,37.196669099,37.1200102261,40.2145289327,-0.0201466682483
327.5,37.196669099,37.1200102261,40.2145289327,-0.0136997344089
327.6,37.196669099,37.1200102261,40.2145289327,-0.0201466682483
327.7,37.196669099,37.146067888,40.2145289327,-0.0201466682483
327.8,37.196669099,37.146067888,40.2145289327,-0.0201466682483
327.9,37.196669099,37.1200102261,40.2145289327,-0.0136997344089
328,37.196669099,37.146067888,40.2145289327,-0.0265936020878
328.1,37.196669099,37.146067888,40.2145289327,-0.0201466682483
328.2,37.196669099,37.1200102261,40.2145289327,-0.0201466682483
328.3,37.196669099,37.146067888,40.2145289327,-0.0265936020878
328.4,37.196669099,37.146067888,40.2145289327,-0.0265936020878
328.5,37.2227460508,37.146067888,40.2145289327,-0.0201466682483
328.6,37.196669099,37.146067888,40.2145289327,-0.00684986720444
328.7,37.196669099,37.1705987222,40.2145289327,-0.0201466682483
328.8,37.2227460508,37.1705987222,40.2145289327,-0.0201466682483
328.9,37.2227460508,37.1705987222,40.2145289327,-0.0201466682483
329,37.2227460508,37.1705987222,40.2145289327,-0.0136997344089
329.1,37.2227460508,37.1951353656,40.2145289327,-0.0201466682483
329.2,37.2227460508,37.1951353656,40.2145289327,-0.0201466682483
329.3,37.2227460508,37.1951353656,40.2145289327,-0.0201466682483
329.4,37.2472950856,37.1951353656,40.2145289327,-0.0201466682483
329.5,37.2227460508,37.1705987222,40.2145289327,-0.0201466682483
329.6,37.2227460508,37.1951353656,40.2414711035,-0.00684986720444
329.7,37.2227460508,37.1951353656,40.2145289327,-0.0201466682483
329.8,37.2227460508,37.1951353656,40.2145289327,-0.0201466682483
329.9,37.2227460508,37.1951353656,40.2145289327,-0.0201466682483
330,37.2227460508,37.1951353656,40.2145289327,-0.0201466682483
330.1,37.2227460508,37.1951353656,40.2414711035,-0.0265936020878
330.2,37.2227460508,37.2212119301,40.2414711035,-0.0201466682483
330.3,37.2227460508,37.1951353656,40.2145289327,-0.0201466682483
330.4,37.2227460508,37.1951353656,40.2145289327,-0.0201466682483
330.5,37.2227460508,37.1951353656,40.2414711035,-0.0201466682483
330.6,37.2227460508,37.2212119301,40.2414711035,-0.0265936020878
330.7,37.2472950856,37.2212119301,40.2414711035,-0.0265936020878
330.8,37.2227460508,37.2212119301,40.2414711035,-0.0334434692923
330.9,37.2472950856,37.2212119301,40.2145289327,-0.0265936020878
331,37.2227460508,37.1951353656,40.2414711035,-0.0201466682483
331.1,37.2227460508,37.2212119301,40.2414711035,-0.0201466682483
331.2,37.2227460508,37.2212119301,40.2414711035,-0.0265936020878
331.3,37.2472950856,37.2212119301,40.2414711035,-0.0201466682483
331.4,37.2733848488,37.2212119301,40.2145289327,-0.0136997344089
331.5,37.2472950856,37.2212119301,40.2414711035,-0.0201466682483
331.6,37.2472950856,37.2212119301,40.2414711035,-0.0201466682483
331.7,37.2227460508,37.2212119301,40.266836355,-0.0136997344089
331.8,37.2472950856,37.2212119301,40.266836355,-0.0201466682483
331.9,37.2472950856,37.2212119301,40.2414711035,-0.0201466682483
332,37.2733848488,37.2212119301,40.266836355,-0.0201466682483
332.1,37.2733848488,37.2212119301,40.2414711035,-0.0265936020878
332.2,37.2472950856,37.2212119301,40.266836355,-0.0201466682483
332.3,37.2227460508,37.2212119301,40.266836355,-0.0201466682483
332.4,37.2472950856,37.2457605995,40.266836355,-0.0201466682483
332.5,37.2472950856,37.2457605995,40.2414711035,-0.0201466682483
332.6,37.2472950856,37.2212119301,40.266836355,-0.0136997344089
332.7,37.2227460508,37.2457605995,40.266836355,-0.0201466682483
332.8,37.2227460508,37.2457605995,40.266836355,-0.0265936020878
332.9,37.2472950856,37.2718499736,40.266836355,-0.0136997344089
333,37.2472950856,37.2457605995,40.266836355,-0.0334434692923
333.1,37.2227460508,37.2457605995,40.266836355,-0.0201466682483
333.2,37.2227460508,37.2457605995,40.266836355,-0.0136997344089
333.3,37.2227460508,37.2718499736,40.266836355,-0.0136997344089
333.4,37.2227460508,37.2718499736,40.266836355,-0.0265936020878
333.5,37.2227460508,37.2718499736,40.266836355,-0.0201466682483
333.6,37.196669099,37.2718499736,40.266836355,-0.0265936020878
333.7,37.2227460508,37.2718499736,40.266836355,-0.0201466682483
333.8,37.2227460508,37.2718499736,40.266836355,-0.0201466682483
333.9,37.2227460508,37.2718499736,40.266836355,-0.0265936020878
334,37.2227460508,37.2718499736,40.266836355,-0.0201466682483
334.1,37.2227460508,37.2964107291,40.266836355,-0.0265936020878
334.2,37.196669099,37.2964107291,40.266836355,-0.0265936020878
334.3,37.196669099,37.2964107291,40.266836355,-0.0201466682483
334.4,37.196669099,37.2964107291,40.266836355,-0.0201466682483
334.5,37.196669099,37.2964107291,40.266836355,-0.0201466682483
334.6,37.196669099,37.2964107291,40.266836355,-0.00684986720444
334.7,37.196669099,37.2964107291,40.266836355,-0.0265936020878
334.8,37.196669099,37.2964107291,40.2937953623,-0.0201466682483
334.9,37.196669099,37.2964107291,40.266836355,-0.00684986720444
335,37.196669099,37.3225129766,40.2937953623,-0.0136997344089
335.1,37.196669099,37.2964107291,40.266836355,-0.0265936020878
335.2,37.196669099,37.3225129766,40.266836355,-0.0201466682483
335.3,37.196669099,37.3225129766,40.2937953623,-0.0201466682483
335.4,37.1721320921,37.3225129766,40.2937953623,-0.0201466682483
335.5,37.196669099,37.3225129766,40.2937953623,-0.0334434692923
335.6,37.196669099,37.3225129766,40.2937953623,-0.0201466682483
335.7,37.1721320921,37.3225129766,40.2937953623,-0.0201466682483
335.8,37.1721320921,37.3225129766,40.2937953623,-0.0201466682483
335.9,37.1721320921,37.3225129766,40.2937953623,-0.0201466682483
336,37.146067888,37.3225129766,40.2937953623,-0.0265936020878
336.1,37.146067888,37.3225129766,40.2937953623,-0.0201466682483
336.2,37.1721320921,37.3225129766,40.2937953623,-0.00684986720444
336.3,37.146067888,37.3225129766,40.2937953623,-0.0201466682483
336.4,37.146067888,37.3225129766,40.2937953623,-0.0201466682483
336.5,37.146067888,37.3225129766,40.3191764945,-0.0136997344089
336.6,37.146067888,37.3225129766,40.2937953623,-0.0201466682483
336.7,37.146067888,37.3225129766,40.2937953623,-0.0201466682483
336.8,37.146067888,37.3225129766,40.3191764945,-0.0136997344089
336.9,37.146067888,37.3225129766,40.2937953623,-0.0265936020878
337,37.1215428489,37.3225129766,40.3191764945,-0.0201466682483
337.1,37.1215428489,37.3225129766,40.2937953623,-0.0201466682483
337.2,37.146067888,37.3225129766,40.3191764945,-0.0201466682483
337.3,37.146067888,37.3225129766,40.2937953623,-0.0265936020878
337.4,37.146067888,37.3225129766,40.2937953623,-0.0201466682483
337.5,37.1215428489,37.2964107291,40.2937953623,-0.0265936020878
337.6,37.0954913289,37.2964107291,40.3191764945,-0.0136997344089
337.7,37.146067888,37.2964107291,40.3191764945,-0.0136997344089
337.8,37.146067888,37.2964107291,40.3191764945,-0.0265936020878
337.9,37.146067888,37.2964107291,40.3191764945,-0.0136997344089
338,37.146067888,37.2964107291,40.2937953623,-0.0265936020878
338.1,37.146067888,37.2964107291,40.3191764945,-0.0201466682483
338.2,37.146067888,37.2718499736,40.3191764945,-0.0265936020878
338.3,37.146067888,37.2718499736,40.3191764945,-0.0265936020878
338.4,37.146067888,37.2718499736,40.3191764945,-0.0201466682483
338.5,37.146067888,37.2718499736,40.3191764945,-0.00684986720444
338.6,37.146067888,37.2718499736,40.3191764945,-0.0201466682483
338.7,37.146067888,37.2718499736,40.3191764945,-0.0265936020878
338.8,37.146067888,37.2718499736,40.3191764945,-0.0265936020878
338.9,37.1721320921,37.2718499736,40.3191764945,-0.0334434692923
339,37.1721320921,37.2718499736,40.2937953623,-0.000402933364967
339.1,37.1721320921,37.2718499736,40.2937953623,-0.0201466682483
339.2,37.1721320921,37.2718499736,40.3191764945,-0.0201466682483
339.3,37.1721320921,37.2718499736,40.3191764945,-0.0265936020878
339.4,37.196669099,37.2457605995,40.2937953623,-0.0136997344089
339.5,37.196669099,37.2718499736,40.3191764945,-0.0265936020878
339.6,37.196669099,37.2718499736,40.3191764945,-0.0201466682483
339.7,37.196669099,37.2718499736,40.3191764945,-0.0201466682483
339.8,37.196669099,37.2718499736,40.2937953623,-0.0265936020878
339.9,37.196669099,37.2718499736,40.3191764945,-0.0398904031317
340,37.196669099,37.2718499736,40.3191764945,-0.0334434692923
340.1,37.196669099,37.2718499736,40.3191764945,-0.0201466682483
340.2,37.2227460508,37.2718499736,40.2937953623,-0.0201466682483
340.3,37.196669099,37.2718499736,40.2937953623,-0.0201466682483
340.4,37.196669099,37.2718499736,40.2937953623,-0.0265936020878
340.5,37.2227460508,37.2964107291,40.2937953623,-0.0201466682483
340.6,37.2227460508,37.2718499736,40.2937953623,-0.0201466682483
340.7,37.2227460508,37.2964107291,40.2937953623,-0.0201466682483
340.8,37.196669099,37.2718499736,40.2937953623,-0.0265936020878
340.9,37.196669099,37.2718499736,40.2937953623,-0.0265936020878
341,37.2227460508,37.2964107291,40.2937953623,-0.0201466682483
341.1,37.2227460508,37.2964107291,40.2937953623,-0.0201466682483
341.2,37.2227460508,37.2964107291,40.266836355,-0.0136997344089
341.3,37.196669099,37.2964107291,40.2937953623,-0.0201466682483
341.4,37.196669099,37.2964107291,40.2937953623,-0.0201466682483
341.5,37.2227460508,37.3225129766,40.2937953623,-0.0201466682483
341.6,37.2227460508,37.3225129766,40.2937953623,-0.00684986720444
341.7,37.2227460508,37.2964107291,40.266836355,-0.0201466682483
341.8,37.2227460508,37.2964107291,40.2937953623,-0.0265936020878
341.9,37.2227460508,37.3225129766,40.2937953623,-0.0201466682483
342,37.2227460508,37.3225129766,40.2937953623,-0.0265936020878
342.1,37.2227460508,37.3225129766,40.2937953623,-0.0201466682483
342.2,37.2227460508,37.3225129766,40.2937953623,-0.0201466682483
342.3,37.2227460508,37.3225129766,40.266836355,-0.0201466682483
342.4,37.2227460508,37.3225129766,40.2937953623,-0.0334434692923
342.5,37.2227460508,37.3225129766,40.2937953623,-0.0201466682483
342.6,37.2227460508,37.3225129766,40.2937953623,-0.0334434692923
342.7,37.2227460508,37.3225129766,40.2937953623,-0.0201466682483
342.8,37.2227460508,37.3225129766,40.266836355,-0.0265936020878
342.9,37.2227460508,37.3470858784,40.2937953623,-0.0265936020878
343,37.2227460508,37.3470858784,40.2937953623,-0.0334434692923
343.1,37.2227460508,37.3470858784,40.2937953623,-0.0201466682483
343.2,37.2227460508,37.3470858784,40.2937953623,-0.00684986720444
343.3,37.2227460508,37.3470858784,40.2937953623,-0.0136997344089
343.4,37.2227460508,37.3470858784,40.2937953623,-0.0201466682483
343.5,37.2472950856,37.3470858784,40.266836355,-0.0201466682483
343.6,37.2227460508,37.3470858784,40.266836355,-0.0201466682483
343.7,37.2227460508,37.3470858784,40.2937953623,-0.0201466682483
343.8,37.2227460508,37.3470858784,40.2937953623,-0.0136997344089
343.9,37.2227460508,37.3470858784,40.2937953623,-0.0201466682483
344,37.2227460508,37.3470858784,40.266836355,-0.0201466682483
344.1,37.2227460508,37.3470858784,40.2937953623,-0.0201466682483
344.2,37.2227460508,37.3470858784,40.2937953623,-0.0201466682483
344.3,37.2227460508,37.3470858784,40.2937953623,-0.0201466682483
344.4,37.2227460508,37.3470858784,40.2937953623,-0.0201466682483
344.5,37.2227460508,37.371664691,40.2937953623,-0.0136997344089
344.6,37.2227460508,37.3977861718,40.266836355,-0.0201466682483
344.7,37.2227460508,37.371664691,40.2937953623,-0.0201466682483
344.8,37.2227460508,37.371664691,40.2937953623,-0.0201466682483
344.9,37.196669099,37.3470858784,40.2937953623,-0.0334434692923
345,37.196669099,37.371664691,40.2937953623,-0.0201466682483
345.1,37.2227460508,37.371664691,40.2937953623,-0.0201466682483
345.2,37.196669099,37.371664691,40.2937953623,-0.0136997344089
345.3,37.2227460508,37.3977861718,40.266836355,-0.0265936020878
345.4,37.196669099,37.371664691,40.2937953623,-0.0201466682483
345.5,37.2227460508,37.371664691,40.266836355,-0.0201466682483
345.6,37.196669099,37.371664691,40.2937953623,-0.0201466682483
345.7,37.196669099,37.371664691,40.2937953623,-0.0201466682483
345.8,37.196669099,37.3977861718,40.2937953623,-0.0201466682483
345.9,37.196669099,37.3977861718,40.2937953623,-0.0334434692923
346,37.196669099,37.3977861718,40.2937953623,-0.0201466682483
346.1,37.196669099,37.3977861718,40.2937953623,-0.0201466682483
346.2,37.196669099,37.3977861718,40.2937953623,-0.0201466682483
346.3,37.196669099,37.3977861718,40.2937953623,-0.0265936020878
346.4,37.196669099,37.3977861718,40.2937953623,-0.0201466682483
346.5,37.196669099,37.3977861718,40.2937953623,-0.0201466682483
346.6,37.196669099,37.3977861718,40.2937953623,-0.0201466682483
346.7,37.196669099,37.4223772205,40.2937953623,-0.0265936020878
346.8,37.196669099,37.4223772205,40.2937953623,-0.0265936020878
346.9,37.196669099,37.4223772205,40.2937953623,-0.0201466682483
347,37.196669099,37.4223772205,40.266836355,-0.0201466682483
347.1,37.196669099,37.4223772205,40.2937953623,-0.0201466682483
347.2,37.196669099,37.4223772205,40.2937953623,-0.0201466682483
347.3,37.196669099,37.4223772205,40.2937953623,-0.0136997344089
347.4,37.196669099,37.4223772205,40.2937953623,-0.0265936020878
347.5,37.196669099,37.4223772205,40.2937953623,-0.0136997344089
347.6,37.196669099,37.4223772205,40.2937953623,-0.0201466682483
347.7,37.196669099,37.4485117342,40.266836355,-0.0265936020878
347.8,37.196669099,37.4223772205,40.2937953623,-0.0265936020878
347.9,37.196669099,37.4485117342,40.2937953623,-0.0201466682483
348,37.1721320921,37.4223772205,40.2937953623,-0.0201466682483
348.1,37.1721320921,37.4485117342,40.2937953623,-0.0265936020878
348.2,37.1721320921,37.4485117342,40.2937953623,-0.0265936020878
348.3,37.1721320921,37.4485117342,40.2937953623,-0.0136997344089
348.4,37.196669099,37.4485117342,40.2937953623,-0.0201466682483
348.5,37.1721320921,37.4485117342,40.2937953623,-0.0201466682483
348.6,37.1721320921,37.4485117342,40.2937953623,-0.0201466682483
348.7,37.1721320921,37.4485117342,40.2937953623,-0.0201466682483
348.8,37.1721320921,37.4731150793,40.3191764945,-0.0201466682483
348.9,37.1721320921,37.4731150793,40.2937953623,-0.0201466682483
349,37.1721320921,37.4731150793,40.2937953623,-0.0265936020878
349.1,37.1721320921,37.4731150793,40.2937953623,-0.0201466682483
349.2,37.1721320921,37.4731150793,40.2937953623,-0.0136997344089
349.3,37.1721320921,37.4731150793,40.2937953623,-0.0201466682483
349.4,37.1721320921,37.4731150793,40.3191764945,-0.0265936020878
349.5,37.1721320921,37.4731150793,40.3191764945,-0.0201466682483
349.6,37.1721320921,37.4731150793,40.3191764945,-0.0201466682483
349.7,37.1721320921,37.4731150793,40.3191764945,-0.0201466682483
349.8,37.1721320921,37.4977244083,40.2937953623,-0.0334434692923
349.9,37.1721320921,37.4731150793,40.2937953623,-0.0265936020878
350,37.1721320921,37.4731150793,40.3191764945,-0.0201466682483
350.1,37.1721320921,37.4731150793,40.3191764945,-0.0201466682483
350.2,37.1721320921,37.4977244083,40.3191764945,-0.0201466682483
350.3,37.1721320921,37.4731150793,40.3191764945,-0.0265936020878
350.4,37.1721320921,37.4977244083,40.3191764945,-0.0201466682483
350.5,37.196669099,37.4977244083,40.3191764945,-0.0201466682483
