"Latest: Time (s)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)","Latest: Force (N)"
9.9,27.1469362611,26.9598632232,27.1367839646,-0.0282053355477
10,27.1469362611,26.9845140185,27.1367839646,-0.0282053355477
10.1,27.1469362611,26.9598632232,27.1367839646,-0.0282053355477
10.2,27.1469362611,26.9845140185,27.1367839646,-0.0217584017082
10.3,27.1469362611,26.9598632232,27.1367839646,-0.0282053355477
10.4,27.1469362611,26.9598632232,27.1367839646,-0.0282053355477
10.5,27.1469362611,26.9598632232,27.1367839646,-0.0282053355477
10.6,27.1469362611,26.9845140185,27.1367839646,-0.0282053355477
10.7,27.1469362611,26.9598632232,27.1367839646,-0.0217584017082
10.8,27.1469362611,26.9845140185,27.1367839646,-0.0282053355477
10.9,27.1469362611,26.9598632232,27.1367839646,-0.0217584017082
11,27.1469362611,26.9598632232,27.1367839646,-0.0217584017082
11.1,27.1469362611,26.9598632232,27.1367839646,-0.0217584017082
11.2,27.1469362611,26.9598632232,27.1367839646,-0.0282053355477
11.3,27.1469362611,26.9598632232,27.1367839646,-0.0282053355477
11.4,27.1469362611,26.9598632232,27.1367839646,-0.0282053355477
11.5,27.1222809009,26.9598632232,27.1367839646,-0.0217584017082
11.6,27.1469362611,26.9598632232,27.1367839646,-0.0153114678687
11.7,27.1469362611,26.9598632232,27.1367839646,-0.0282053355477
11.8,27.1469362611,26.9598632232,27.1135791842,-0.0350552027521
11.9,27.1222809009,26.9598632232,27.1367839646,-0.0282053355477
12,27.1469362611,26.9598632232,27.1135791842,-0.0153114678687
12.1,27.1469362611,26.9598632232,27.1135791842,-0.0350552027521
12.2,27.1469362611,26.9598632232,27.1135791842,-0.0415021365916
12.3,27.1469362611,26.9598632232,27.0657213435,-0.567330177873
12.4,27.170141986,26.9845140185,27.1367839646,0.48432590469
12.5,27.0990765239,26.9845140185,27.1367839646,-1.46788624857
12.6,27.1469362611,26.9120134978,27.0889248096,-1.07341448427
12.7,27.1469362611,26.9598632232,27.0410683396,-0.85663633392
12.8,27.170141986,26.9845140185,27.1367839646,-0.987992610899
12.9,27.07442257,26.9120134978,27.1614397612,-0.764364593342
13,27.1469362611,26.888814471,27.0657213435,-1.04037394834
13.1,27.1469362611,26.9598632232,27.0657213435,-1.11290195404
13.2,27.0990765239,26.9845140185,27.1367839646,-0.803852063109
13.3,27.0512194926,26.9120134978,27.1614397612,-0.751470725663
13.4,27.1469362611,26.9120134978,27.0657213435,-0.961801942176
13.5,27.170141986,26.9845140185,27.1135791842,-1.15238942381
13.6,27.0990765239,27.007715365,27.1367839646,-1.09960515299
13.7,27.07442257,26.9120134978,27.1367839646,-0.836892599036
13.8,27.1469362611,26.9845140185,27.0410683396,-0.744620858459
13.9,27.170141986,26.9845140185,27.1135791842,-0.85663633392
14,27.07442257,26.9845140185,27.1367839646,-1.09960515299
14.1,27.1222809009,26.888814471,27.0657213435,-1.15883635764
14.2,27.1469362611,26.9598632232,27.0178661394,-1.04722381555
14.3,27.170141986,26.9845140185,27.0889248096,-0.935208340088
14.4,27.07442257,26.9366630608,27.1367839646,-0.797405129269
14.5,27.1222809009,26.888814471,27.0410683396,-0.751470725663
14.6,27.1469362611,26.9845140185,27.0410683396,-0.810701930313
14.7,27.0990765239,26.9845140185,27.1135791842,-0.85663633392
14.8,27.0512194926,26.9120134978,27.184645904,-1.04037394834
14.9,27.1222809009,26.9120134978,27.0410683396,-1.1455395566
15,27.1469362611,26.9598632232,27.0889248096,-1.11934888788
15.1,27.0990765239,26.9845140185,27.1135791842,-1.13264568892
15.2,27.0512194926,26.9120134978,27.1367839646,-1.06696755043
15.3,27.1222809009,26.9598632232,27.0410683396,-0.994439544738
15.4,27.170141986,26.9845140185,27.0657213435,-0.869530201599
15.5,27.07442257,26.9845140185,27.1135791842,-0.79095819543
15.6,27.0990765239,26.9120134978,27.0410683396,-0.73172699078
15.7,27.1222809009,26.9598632232,27.0178661394,-0.777661394386
15.8,27.1469362611,26.9598632232,27.0889248096,-0.810701930313
15.9,27.0512194926,26.9120134978,27.1367839646,-0.836892599036
16,27.0990765239,26.888814471,27.0410683396,-0.928761406249
16.1,27.1469362611,26.9598632232,26.9932144549,-1.04722381555
16.2,27.07442257,26.9845140185,27.0889248096,-1.02748008067
16.3,27.0512194926,26.9120134978,27.1367839646,-1.02103314683
16.4,27.0990765239,26.9120134978,27.0410683396,-1.1064550202
16.5,27.1469362611,26.9598632232,27.0657213435,-1.07341448427
16.6,27.07442257,26.9845140185,27.0889248096,-1.08671128532
16.7,27.0512194926,26.9120134978,27.1367839646,-1.09960515299
16.8,27.0990765239,26.9366630608,27.0178661394,-1.11290195404
16.9,27.1469362611,26.9598632232,27.0657213435,-1.13264568892
17,27.07442257,26.9598632232,27.0889248096,-1.07986141811
17.1,27.0990765239,26.9120134978,27.0410683396,-1.06011768323
17.2,27.0990765239,26.9598632232,26.9932144549,-1.1064550202
17.3,27.1469362611,26.9845140185,27.0889248096,-1.08671128532
17.4,27.0512194926,26.9120134978,27.1135791842,-0.968248876015
17.5,27.0990765239,26.864166089,27.0410683396,-1.04722381555
17.6,27.1222809009,26.9366630608,26.9932144549,-1.02748008067
17.7,27.07442257,26.9845140185,27.0657213435,-0.961801942176
17.8,27.0512194926,26.9120134978,27.1135791842,-0.909017671365
17.9,27.0990765239,26.888814471,27.0178661394,-0.863083267759
18,27.1469362611,26.9598632232,27.0410683396,-0.823595797992
18.1,27.0512194926,26.9845140185,27.0657213435,-0.757917659503
18.2,27.0280170279,26.9120134978,27.1135791842,-0.777661394386
18.3,27.07442257,26.9366630608,27.0178661394,-0.869530201599
18.4,27.1469362611,26.9598632232,27.0657213435,-0.849786466715
18.5,27.0512194926,26.9845140185,27.0889248096,-1.04037394834
18.6,27.07442257,26.888814471,27.0410683396,-1.12619875508
18.7,27.0990765239,26.9366630608,26.9932144549,-1.11290195404
18.8,27.1469362611,26.9845140185,27.0657213435,-1.16528329148
18.9,27.0280170279,26.9120134978,27.0889248096,-1.13909262276
19,27.07442257,26.864166089,27.0410683396,-1.02748008067
19.1,27.0990765239,26.9366630608,26.9700134723,-0.981545677059
19.2,27.07442257,26.9845140185,27.0657213435,-0.935208340088
19.3,27.0280170279,26.9120134978,27.1135791842,-0.817148864153
19.4,27.07442257,26.888814471,27.0178661394,-0.705536322057
19.5,27.0990765239,26.9366630608,27.0410683396,-0.803852063109
19.6,27.0512194926,26.9845140185,27.0889248096,-0.849786466715
19.7,27.0280170279,26.9120134978,27.1135791842,-0.902570737526
19.8,27.07442257,26.9120134978,27.0178661394,-1.11290195404
19.9,27.1222809009,26.9598632232,27.0657213435,-1.15238942381
20,27.0512194926,26.9845140185,27.0889248096,-1.11290195404
20.1,27.0512194926,26.888814471,27.0657213435,-1.02103314683
20.2,27.07442257,26.9366630608,27.0178661394,-0.928761406249
20.3,27.1222809009,26.9598632232,27.0889248096,-0.764364593342
20.4,27.0512194926,26.9598632232,27.1135791842,-0.797405129269
20.5,27.07442257,26.888814471,27.0410683396,-0.922314472409
20.6,27.0990765239,26.9598632232,26.9932144549,-1.03392701451
20.7,27.07442257,26.9845140185,27.0889248096,-1.15238942381
20.8,27.0280170279,26.9120134978,27.1135791842,-1.09315821916
20.9,27.07442257,26.864166089,27.0178661394,-0.909017671365
21,27.0990765239,26.9598632232,27.0410683396,-0.889273936482
21.1,27.0512194926,26.9845140185,27.0889248096,-0.803852063109
21.2,26.980163831,26.888814471,27.1367839646,-0.711983255896
21.3,27.07442257,26.9120134978,27.0178661394,-0.869530201599
21.4,27.1222809009,26.9845140185,27.0657213435,-1.09315821916
21.5,27.0512194926,26.9845140185,27.1135791842,-1.11934888788
21.6,27.0280170279,26.9120134978,27.1135791842,-1.00773634578
21.7,27.07442257,26.9366630608,27.0178661394,-0.91586753857
21.8,27.1222809009,26.9598632232,27.0889248096,-0.73172699078
21.9,27.0512194926,26.9598632232,27.1367839646,-0.902570737526
22,27.07442257,26.888814471,27.0410683396,-1.11934888788
22.1,27.07442257,26.9598632232,27.0178661394,-1.11290195404
22.2,27.0990765239,26.9598632232,27.0889248096,-0.961801942176
22.3,27.0280170279,26.9120134978,27.1135791842,-0.764364593342
22.4,27.07442257,26.888814471,27.0410683396,-0.843339532876
22.5,27.0990765239,26.9598632232,27.0410683396,-1.1064550202
22.6,27.0512194926,26.9845140185,27.1135791842,-1.07341448427
22.7,27.0033650678,26.9120134978,27.1367839646,-0.85663633392
22.8,27.07442257,26.9120134978,27.0410683396,-0.797405129269
22.9,27.0990765239,26.9598632232,27.1135791842,-1.07986141811
23,27.0512194926,26.9845140185,27.1367839646,-1.15238942381
23.1,27.0280170279,26.9120134978,27.1367839646,-0.849786466715
23.2,27.07442257,26.9366630608,27.0410683396,-0.751470725663
23.3,27.1469362611,26.9845140185,27.1135791842,-1.11934888788
23.4,27.0512194926,26.9845140185,27.1367839646,-1.04722381555
