"Latest: Time (s)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)","Latest: Force (N)"
28.2,28.3867509745,28.485603718,28.4521656205,-6.31678636259
28.3,28.3867509745,28.5103205754,28.5248606011,-0.900959004066
28.4,28.3387866066,28.4390818789,28.5481257259,-2.68877434442
28.5,28.3867509745,28.4390818789,28.4768804758,-4.7719398413
28.6,28.3867509745,28.485603718,28.4521656205,-0.296156023251
28.7,28.3867509745,28.5103205754,28.5248606011,-5.42912415956
28.8,28.3387866066,28.4390818789,28.5481257259,-1.45942464791
28.9,28.3867509745,28.4390818789,28.4768804758,-2.03803696
29,28.4114619847,28.5103205754,28.4768804758,-6.11934901375
29.1,28.3634948576,28.5103205754,28.5248606011,-0.289709089411
29.2,28.3155330625,28.4390818789,28.5248606011,-3.79281176443
29.3,28.3867509745,28.4390818789,28.4521656205,-3.0502055728
29.4,28.4347207225,28.5103205754,28.5248606011,-0.769602727087
29.5,28.3634948576,28.485603718,28.5248606011,-4.74574917258
29.6,28.3634948576,28.4390818789,28.4768804758,-1.74228387012
29.7,28.4114619847,28.485603718,28.4521656205,-0.624949649064
29.8,28.3867509745,28.5103205754,28.5248606011,-6.00773647166
29.9,28.3634948576,28.4623421476,28.5481257259,-1.40059637662
30,28.3867509745,28.4390818789,28.4768804758,-0.67088405267
30.1,28.4114619847,28.485603718,28.4521656205,-6.0141834055
30.2,28.3867509745,28.5103205754,28.5248606011,-0.808687263489
30.3,28.3387866066,28.4623421476,28.5728463932,-1.77492147268
30.4,28.3867509745,28.4390818789,28.4768804758,-5.62011457456
30.5,28.4114619847,28.485603718,28.4521656205,-0.78934646197
30.6,28.3634948576,28.5103205754,28.5248606011,-1.30832463605
30.7,28.3387866066,28.4390818789,28.5248606011,-5.99443967061
30.8,28.3867509745,28.4390818789,28.4768804758,-0.848174733255
30.9,28.4347207225,28.485603718,28.5248606011,-1.47916838279
31,28.3634948576,28.485603718,28.5481257259,-5.3505521534
31.1,28.3634948576,28.4390818789,28.4768804758,-1.34136517197
31.2,28.4114619847,28.485603718,28.4521656205,-0.966637142556
31.3,28.4114619847,28.5103205754,28.5481257259,-4.83761797979
31.4,28.3634948576,28.4623421476,28.5728463932,-2.314046315
31.5,28.3867509745,28.4390818789,28.5001428655,-0.565718444414
31.6,28.4114619847,28.485603718,28.4768804758,-3.10943677745
31.7,28.3867509745,28.5103205754,28.5481257259,-4.63413663048
31.8,28.3387866066,28.4390818789,28.5728463932,-1.38085264174
31.9,28.4114619847,28.4390818789,28.5001428655,-1.65686199674
32,28.4114619847,28.485603718,28.4768804758,-5.42267722572
32.1,28.3867509745,28.5103205754,28.5728463932,-1.09799341953
32.2,28.3634948576,28.4390818789,28.5481257259,-0.992827811278
32.3,28.4114619847,28.4390818789,28.4768804758,-4.20702726362
32.4,28.4347207225,28.485603718,28.5481257259,-3.23394318722
32.5,28.3867509745,28.485603718,28.5728463932,-1.7551777378
32.6,28.3634948576,28.4390818789,28.5481257259,-2.07752442977
32.7,28.3867509745,28.485603718,28.5248606011,-5.47546149653
32.8,28.4114619847,28.485603718,28.5728463932,-1.35425903965
32.9,28.3634948576,28.4390818789,28.5961143013,-0.999677678483
33,28.3867509745,28.4390818789,28.5481257259,-2.89225569373
33.1,28.4114619847,28.485603718,28.5248606011,-5.02175852758
33.2,28.3867509745,28.5103205754,28.5728463932,-0.887662203022
33.3,28.3634948576,28.4623421476,28.6208379516,-1.51865585256
33.4,28.4114619847,28.4390818789,28.5481257259,-4.77878970851
33.5,28.4114619847,28.5103205754,28.5481257259,-3.7138368249
33.6,28.3867509745,28.5335848662,28.5961143013,-0.690627787553
33.7,28.3634948576,28.4623421476,28.6208379516,-1.39374650942
33.8,28.4114619847,28.4623421476,28.5481257259,-5.10718040096
33.9,28.4347207225,28.5103205754,28.5728463932,-3.74002749362
34,28.3867509745,28.5103205754,28.6441086914,-0.782496594766
34.1,28.3634948576,28.4390818789,28.5728463932,-1.51865585256
34.2,28.4114619847,28.485603718,28.5481257259,-3.49061174071
34.3,28.4347207225,28.5103205754,28.6208379516,-5.83689272491
34.4,28.3867509745,28.4623421476,28.6441086914,-2.39302125454
34.5,28.4114619847,28.4390818789,28.5728463932,-1.22934969651
34.6,28.4347207225,28.485603718,28.5481257259,-1.38729957558
34.7,28.4114619847,28.5103205754,28.6441086914,-4.66677423305
34.8,28.3867509745,28.4623421476,28.6688353761,-5.09428653328
34.9,28.4114619847,28.4390818789,28.5961143013,-1.30187770221
35,28.4347207225,28.5103205754,28.5728463932,-0.559271510574
35.1,28.4114619847,28.5335848662,28.6441086914,-0.815537130693
35.2,28.3634948576,28.4623421476,28.6688353761,-4.10186165536
35.3,28.4114619847,28.4390818789,28.5961143013,-5.56733030375
35.4,28.4594345431,28.5103205754,28.6441086914,-2.30759938117
35.5,28.3867509745,28.5103205754,28.6688353761,-1.26239023244
35.6,28.3867509745,28.4390818789,28.6441086914,-0.821984064532
35.7,28.4114619847,28.485603718,28.5961143013,-2.15609643594
35.8,28.4347207225,28.5103205754,28.6688353761,-4.27270540211
35.9,28.3867509745,28.485603718,28.6921089958,-3.99669604711
36,28.4347207225,28.4623421476,28.6441086914,-1.40059637662
36.1,28.4347207225,28.485603718,28.6208379516,-1.38729957558
36.2,28.4114619847,28.5103205754,28.6921089958,-0.631396582903
36.3,28.3867509745,28.485603718,28.7401153143,-3.1618181149
36.4,28.4347207225,28.4390818789,28.6688353761,-5.28487401491
